doc_id,name,category,amount,discount,price,date,shop_id,till_id
1l297xuq4j68x0uir2jm,"Губка ""Белоручка-10 Премиум"" (11,0*8,0*3,0) /20/",ТОВАРЫ ДЛЯ УБОРКИ,1,5,74.4,2025-03-23,3,3
1l297xuq4j68x0uir2jm,Доска разделочная 20*32 см большая коралл /25/С53КОРЛ,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,11,145.7,2025-03-23,3,3
1l297xuq4j68x0uir2jm,"Контейнер для продукт (СВЧ) ""Унико"" набор 3штС219",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,9,163.9,2025-03-23,3,3
1l297xuq4j68x0uir2jm,Выключатель о/у 1мест белый 10а Кунцево/80/,ЭЛЕКТРОТОВАРЫ,3,11,67.4,2025-03-23,3,3
1l297xuq4j68x0uir2jm,Держатель для сковороды пластик ручка S-62 /144/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,6,3,142.09,2025-03-23,3,3
1l297xuq4j68x0uir2jm,Сумка хоз. клетка ПАНДА 80х55х30см с2255 /10/100/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,6,8,175.77,2025-03-23,3,3
1l297xuq4j68x0uir2jm,"Уровень магнитный ""SPARK-LUX"" 60см 3 глазка/30/",ИНСТРУМЕНТЫ,3,10,638.14,2025-03-23,3,3
1l297xuq4j68x0uir2jm,"Контейнер для сыпучих продуктов №4 1,5л /25/С243",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,2,129.2,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,Фонарь ОБЛИК 2083/96/,ФОНАРИ,1,6,252.9,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,"Хомутики пласт 3,0*200мм Черные 100шт",ИНСТРУМЕНТЫ,5,0,58.66,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,Бенгальские огни 210мм 6шт ТР159 Экстра/200/,НОВЫЙ ГОД,6,9,43.56,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,Карандаш Строительный 180мм  ЦЕНА за 12шт,ИНСТРУМЕНТЫ,6,6,86.92,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,"Ведро ""Либерти"" 7л с крышкой салатовое /16/С603КСАЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,3,199.3,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,Фонарь Облик 2077- 1W аккум. BL1 налобный/48/,ФОНАРИ,1,5,266.4,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,"Этажерка универсальная ""Джета"" 3 полки светл сер/4/С741СЕР",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,3,2,737.1,2025-03-23,3,3
