doc_id,name,category,amount,discount,price,date,shop_id,till_id
rzffqk87v7uayog9m5np,"Бахилы гладкие Стандарт 2,6гр цена за 25пар /80/",СРЕДСТВА ПО УХОДУ ЗА ОБУВЬЮ,5,3,48.41,2025-03-23,5,3
rzffqk87v7uayog9m5np,"Чайник 0,7л д/заварки мет/сито ЧЕРНЫЙ",ПОСУДА,7,1,251.9,2025-03-23,5,3
rzffqk87v7uayog9m5np,"Термоэтикетка на 7 пасхальных яиц 7,5*36см(ассорти) только 100 шт",ТОВАРЫ ДЛЯ ПРАЗДНИКА,1,11,7.59,2025-03-23,5,3
rzffqk87v7uayog9m5np,Крышка СКО ПОЛИНКА литография d- 82 /50/600/,ТОВАРЫ ДЛЯ КОНСЕРВИРОВАНИЯ,2,0,6.95,2025-03-23,5,3
rzffqk87v7uayog9m5np,Хомут 12-22мм/8мм под отвертку цена за 100шт,ИНСТРУМЕНТЫ,3,7,749.82,2025-03-23,5,3
rzffqk87v7uayog9m5np,Лак д/волос РОМАНТИКА ЧЕРНЫЙ КЛАССИК 200мл/24/,СИБИАР,6,15,102.0,2025-03-23,5,3
rzffqk87v7uayog9m5np,Задвижка гаражная 400мм пружина,ИНСТРУМЕНТЫ,4,8,408.1,2025-03-23,5,3
4byd3udh1cl4ixqz2irz,Масленка Летиция оливковая/12/С322ОЛИВ,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,4,100.0,2025-03-23,5,3
4byd3udh1cl4ixqz2irz,Ручка молотка 600-800г.40см береза/150/,ИНСТРУМЕНТЫ,2,2,38.13,2025-03-23,5,3
4byd3udh1cl4ixqz2irz,Корнеудалитель с пласт. ручкой зеленый SJ-1011-Н 3/120/,САД И ОГОРОД,3,2,79.8,2025-03-23,5,3
4byd3udh1cl4ixqz2irz,Гнездо штепсельное ПРОГРЕСС с/з белое /20/200/,ЭЛЕКТРОТОВАРЫ,7,13,60.9,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,"Расческа Прима 1 комбинированная 12,5см/600/",ГАЛАНТЕРЕЯ,2,16,20.1,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,Крем д/лица МОРКОВНЫЙ омолаж 40мл ВЕСНА /48/,СРЕДСТВА ГИГИЕНЫ,6,13,61.9,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,Эл.лампа св.диод ПРОГРЕСС LED-GU5.3 9W/4000К/10/,ЭЛЕКТРОЛАМПЫ,2,15,56.1,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,ТВ сплиттер VIDEO SРLITTER 3way5-1000МГц/1/50/,ЭЛЕКТРОТОВАРЫ,1,9,125.6,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,"Лейка д/комнатных растений 1,4л/20/",САД И ОГОРОД,3,4,113.6,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,Набор бит GREPP с магнитным держателем 16шт/6/48,ИНСТРУМЕНТЫ,5,8,378.4,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,Ведро 5л (ПП) /20/,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,3,37.1,2025-03-23,5,3
nq9nvvkoo8b83izgutzg,ДЕГОТЬ БЕРЕСТОВЫЙ от болезн и вредит сада 80мл ВХ/48/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",7,12,149.6,2025-03-23,5,3
04evuirlrmiy06osujo1,Перчатки латексные сверхпрочные Л /12/144/,ТОВАРЫ ДЛЯ УБОРКИ,6,4,118.6,2025-03-23,5,3
04evuirlrmiy06osujo1,Батарейка  Хамелион R03 спайка /4/60/1200/,БАТАРЕЙКИ,7,1,17.1,2025-03-23,5,3
04evuirlrmiy06osujo1,Удлинитель ДЖЕТ 5 метров  РС-3 с зазем (ПВС)  16а /30/,ЭЛЕКТРОТОВАРЫ,4,5,311.6,2025-03-23,5,3
04evuirlrmiy06osujo1,"Губка ""Б д/тела Forte"" (115*115*50) /40/",БАННЫЕ ПРИНАДЛЕЖНОСТИ,4,15,18.5,2025-03-23,5,3
04evuirlrmiy06osujo1,"Термоклеенка прозрачн CRYSTAL  1,0м*20м*0,8мм",КЛЕЁНКИ И СКАТЕРТИ,7,16,7374.4,2025-03-23,5,3
04evuirlrmiy06osujo1,Дальномер лазерн LDM-60 дальн 60м 5функций STAYER,ИНСТРУМЕНТЫ,6,8,3477.1,2025-03-23,5,3
04evuirlrmiy06osujo1,Колодка ПРОГРЕСС б/з 3вх белая /10/200/,ЭЛЕКТРОТОВАРЫ,3,8,110.9,2025-03-23,5,3
04evuirlrmiy06osujo1,"Вешалка для брюк и юбок с зажимом 12шт, 30см/50/",ТОВАРЫ ДЛЯ ДОМА,2,4,385.69,2025-03-23,5,3
v1o1efqon4bqnuvvlk8k,"Термоклеенка сил проз 0,8м*20м*0,7мм Зелён цветы св мрамор",КЛЕЁНКИ И СКАТЕРТИ,1,7,5650.6,2025-03-23,5,3
v1o1efqon4bqnuvvlk8k,"Горшок""Розетта"" 4,9л Д245 с поддоном зеленый/10/С130ТЕР",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,6,179.7,2025-03-23,5,3
v1o1efqon4bqnuvvlk8k,Ложка однораз столовая компакт цена за 100шт 1/30,ОДНОРАЗОВАЯ ПОСУДА,5,0,141.6,2025-03-23,5,3
iaykx6ratk6uiakd3j26,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Круги на беж абстр 104А",КЛЕЁНКИ И СКАТЕРТИ,7,16,4465.6,2025-03-23,5,3
iaykx6ratk6uiakd3j26,Шнур рыболовный полиамидный 25метров /100/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,5,15,72.83,2025-03-23,5,3
iaykx6ratk6uiakd3j26,"Миска-Салатница 2,5 большая  /32/С43",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,4,58.9,2025-03-23,5,3
iaykx6ratk6uiakd3j26,"Пленка самоклеющаяся D&В 0,45*8м дерево орех кор/20/",ТОВАРЫ ДЛЯ ДОМА,1,16,334.2,2025-03-23,5,3
