doc_id,name,category,amount,discount,price,date,shop_id,till_id
9wo0vpquwtkgwabkvkcv,Виномер/50/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,5,0,22.6,2025-03-23,2,1
19ul56lq5iznakf8ig0z,Выключатель ПРОГРЕСС FIT о/у 2кл с/п  белый/10/200,ЭЛЕКТРОТОВАРЫ,2,5,71.17,2025-03-23,2,1
19ul56lq5iznakf8ig0z,Ерш бутылочный двойной 30см СТ-1325/300/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,7,2,46.31,2025-03-23,2,1
19ul56lq5iznakf8ig0z,Переходник гнездо F- гнездо F БОЧКА цена за 50штук,ЭЛЕКТРОТОВАРЫ,5,13,229.2,2025-03-23,2,1
19ul56lq5iznakf8ig0z,Безмен электронный 50кг S-872 без батареек/100/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,1,7,214.9,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,"Эл.питания AG4 Хамелион час1,5V бл LR626 10шт/10",БАТАРЕЙКИ,1,5,97.6,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,Диск для тримера 255мм 40 зубьев /50/,САД И ОГОРОД,2,13,245.0,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,Мешок Полипропиленовый 53*93 40гр  зеленый /100//1000/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,1,11,11.03,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,Бенгальские огни 210мм 6шт ТР159 Экстра/200/,НОВЫЙ ГОД,4,8,43.56,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,Розетка ОУ 1места 16А с заземлением КУНЦЕВО/64/,ЭЛЕКТРОТОВАРЫ,5,6,65.6,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,Вилка штепс ПРОГРЕСС прямая с/з черная/30/,ЭЛЕКТРОТОВАРЫ,1,9,56.0,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,Автосредство Унисма-1 СИБИАР 225мл /24/,АВТОТОВАРЫ,2,8,109.81,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,Коврик для в/к BOMBINI НОМE 2пред50*80/50*40 голубой с золотом,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,2,7,682.6,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,"Чайник 3,2л со св. в подар. упаковке /12/",ПОСУДА,1,15,960.6,2025-03-23,2,1
ysel9kzo24f8bl0jl7y6,"Горшок Квадро с поддоном 12,2л мрамор /8/С165М",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,3,11,351.9,2025-03-23,2,1
e5px8qrxjz9vc1500p39,Салфетка из микрофибры универс 30х30см КОШКИН ДОМ,ТОВАРЫ ДЛЯ УБОРКИ,2,15,29.3,2025-03-23,2,1
e5px8qrxjz9vc1500p39,Штопор двуручный 14см металл пластик/25/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,4,16,142.0,2025-03-23,2,1
e5px8qrxjz9vc1500p39,Шпатель нержавеющий пласт ручка 200мм/80/,ИНСТРУМЕНТЫ,5,1,55.1,2025-03-23,2,1
e5px8qrxjz9vc1500p39,"Клеенка BELLE на ткани 1,40м*20м бордов+сереб разводы DL-8281F",КЛЕЁНКИ И СКАТЕРТИ,6,10,3570.6,2025-03-23,2,1
e5px8qrxjz9vc1500p39,Опрыскиватель 3л пневматич пластик/20/,САД И ОГОРОД,3,2,255.1,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,Мочалка детская ОБЛАЧКО/100/,БАННЫЕ ПРИНАДЛЕЖНОСТИ,5,6,54.3,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,ГРОМ-2 ОТ МУРАВЬЕВ И МОШЕК 10г з/а/200/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",4,12,12.2,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Бежевые цветы 216В",КЛЕЁНКИ И СКАТЕРТИ,6,0,4128.1,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,АВТОМ ВЫКЛЮЧАТЕЛЬ 1полюс 10А BASIC /12/,ЭЛЕКТРОТОВАРЫ,4,14,142.2,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,БОРНАЯ КИСЛОТА 10гр  ВХ/400/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",5,3,12.1,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,"Доска разд дерев НАБОР 3шт 35*21, 27*16, 23*14см отверстие/24/",КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,4,6,194.9,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,Мухобойка Клинт/40/,СРЕДСТВА ОТ КОМАРОВ И МУХ,4,12,31.3,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,Лопата снеговая б/черенка 446*357мм с наконечн /5/,ЗИМНИЙ ИНВЕНТАРЬ,4,1,303.2,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,Крышка ТВИСТ ОФФ D66 /20/400/,ТОВАРЫ ДЛЯ КОНСЕРВИРОВАНИЯ,6,14,6.77,2025-03-23,2,1
9r5lo9ypeelfiy6ma2c6,"Грабли 5 зубьев 28*9,5см пластик ручка черная/120/",САД И ОГОРОД,5,13,97.9,2025-03-23,2,1
vq21q3msrx4vvq5uukjd,Валик в сборе ТИГР полиакр 180*40мм бюгель 6мм,ИНСТРУМЕНТЫ,6,12,121.5,2025-03-23,2,1
vq21q3msrx4vvq5uukjd,"Тяпка самозаточная 6,5*20см ЧЕРНАЯ рельсовая сталь ручка",САД И ОГОРОД,7,8,181.7,2025-03-23,2,1
vq21q3msrx4vvq5uukjd,Воск для обуви ФУКС-макси бесцветный/56/,СРЕДСТВА ПО УХОДУ ЗА ОБУВЬЮ,6,11,60.2,2025-03-23,2,1
r0a8j4pgv00rxltkmpnm,Плечико пластмас. ДМ 48-50 /100/,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,11,20.1,2025-03-23,2,1
h169b3mwbvlsa9cxzg2e,Эл.лампа  40Вт Е27 г. ЛИСМА/100/,ЭЛЕКТРОЛАМПЫ,5,12,22.4,2025-03-23,2,1
h169b3mwbvlsa9cxzg2e,Секатор садовый АЛМАЗ 9  230мм  (блистер) /12/72/,САД И ОГОРОД,3,9,175.09,2025-03-23,2,1
h169b3mwbvlsa9cxzg2e,"Горшок Фелиция 10,4л Д32см терракот с поддоном /8/С106Т",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,8,261.1,2025-03-23,2,1
h169b3mwbvlsa9cxzg2e,"Горшок д/орхидеиДЕКОР d170мм 3,5л с/п прозрачный/20",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,4,166.0,2025-03-23,2,1
