doc_id,name,category,amount,discount,price,date,shop_id,till_id
vywa8olyd95anss7qe7b,"Дуршлаг металл кругл с двумя ручками d 22,5см/60/",КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,5,0,206.1,2025-03-23,4,2
vywa8olyd95anss7qe7b,"Ведро ""Либерти"" 14л с крышкой красное /11/С605ККРА",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,5,348.6,2025-03-23,4,2
vywa8olyd95anss7qe7b,"Миска-салатница РИЧЧИ 3,2л с крышкой серая/14/С861СЕР",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,3,1,152.2,2025-03-23,4,2
vywa8olyd95anss7qe7b,"Щетка МП ""Леди Брук""/16/",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,5,122.9,2025-03-23,4,2
vywa8olyd95anss7qe7b,"Контейнер д/сыпучих продуктов СМАРТ 1,3л белый /16/С414БЕЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,13,161.6,2025-03-23,4,2
vywa8olyd95anss7qe7b,ГРОМ-2 ОТ МУРАВЬЕВ И МОШЕК 10г з/а/200/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",3,0,12.2,2025-03-23,4,2
vywa8olyd95anss7qe7b,Коврик для раскатки теста силиконовый 40*50см,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,7,6,185.7,2025-03-23,4,2
vywa8olyd95anss7qe7b,Штора для ванной 180х180 ЛИСТЬЯ ткань п/э,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,7,5,473.1,2025-03-23,4,2
bo94m88g525aahp2vs99,"Кастрюля ГАММА 3,4л 20*12,5см",ПОСУДА,7,6,1469.3,2025-03-23,4,2
bo94m88g525aahp2vs99,"Кастрюля ГАММА 6,0л 24*13,5см",ПОСУДА,6,13,2042.3,2025-03-23,4,2
bo94m88g525aahp2vs99,Форма для вып разъемн 24*7см круг карбон покрыт/6/,ПОСУДА,6,16,297.4,2025-03-23,4,2
bo94m88g525aahp2vs99,"Бахилы гладкие Стандарт 2,6гр цена за 25пар /80/",СРЕДСТВА ПО УХОДУ ЗА ОБУВЬЮ,4,16,48.41,2025-03-23,4,2
bo94m88g525aahp2vs99,Доска разделочная колор  набор 3шт коралл /22/С55КОРЛ,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,4,334.6,2025-03-23,4,2
bo94m88g525aahp2vs99,"Крем д/обуви ""Эффектон-Люкс"" б+г 50мл коричн/48/",СРЕДСТВА ПО УХОДУ ЗА ОБУВЬЮ,5,1,41.5,2025-03-23,4,2
bo94m88g525aahp2vs99,"Накладка на унитаз детская ""Бамбино"" голубая /20/C817ГОЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,16,143.4,2025-03-23,4,2
4lhv6kdz8zdn5hsa3o79,"Горшок Колывань 6,7л Д26 мрам.с поддоном /12/С95М",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,7,7,164.6,2025-03-23,4,2
f0cilm885ngz88i3v11f,Щетка для уборки КОМФОРТ/28/,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,1,108.7,2025-03-23,4,2
jqlshg2med7u4694qhkr,"Ножницы универсальные 8,5  22см СТ-2627/12/240/",ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,6,5,85.7,2025-03-23,4,2
jqlshg2med7u4694qhkr,Кашпо настенное Колывань Д24см мрамор  /16/С113М,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,16,148.6,2025-03-23,4,2
jqlshg2med7u4694qhkr,АЛЬБА АВТОМАТ пакет в коробке 900гр ВХ/8/,БЫТОВАЯ ХИМИЯ,4,16,259.5,2025-03-23,4,2
