doc_id,name,category,amount,discount,price,date,shop_id,till_id
mva9f0ds00a4k97m2bbw,"Эл.питания AG1 Хамелион час 1,5V бл LR621 10шт/10",БАТАРЕЙКИ,6,13,88.4,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,Ящик д/растений 40см с дренажной решеткой мрамор/9/,САД И ОГОРОД,4,9,178.2,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,"Хомут д/стяжки GREPP нейлон3,6*300мм 100шт БЕЛ/80/",ИНСТРУМЕНТЫ,4,2,126.5,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,ГРОМ-2 ОТ МУРАВЬЕВ И МОШЕК 10г з/а/200/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",1,14,12.2,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,Вилы навозные рельсовая сталь/24/,САД И ОГОРОД,3,7,288.9,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,Чехол д/глад доски Бязь (1290*510)/50/,НИКА,7,11,229.4,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,Вилы 4-рогие УСИЛЕННЫЕ рельсовая сталь/12/,САД И ОГОРОД,2,9,288.9,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,Навесная корзина д/мусора ЛЕВИТА бирюз298Х171мм/10/С842БИР,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,1,132.2,2025-03-23,4,3
mva9f0ds00a4k97m2bbw,"Катушка для триммера 10см М10*1,25усил пластик/100",САД И ОГОРОД,5,13,185.6,2025-03-23,4,3
6nbopma9it0ecfwgs6zi,"Припой (ПОС-61) бублик d1,0мм*1м (с канифолью)/10/",ИНСТРУМЕНТЫ,7,8,40.79,2025-03-23,4,3
6nbopma9it0ecfwgs6zi,"Форма д/шоколада силикон АССОРТИ 15ячеек21*10,5*2см/10/",КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,1,1,60.9,2025-03-23,4,3
47oa2qnf1nql8tdavsqm,Тарелка для первых блюд 220х40 /136/С153,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,3,1,47.5,2025-03-23,4,3
47oa2qnf1nql8tdavsqm,"Ведро ""Либерти"" 14л с крышкой красное /11/С605ККРА",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,2,348.6,2025-03-23,4,3
47oa2qnf1nql8tdavsqm,Сушилка д/белья NORDWALL 20м DELTA  NS2125серая/6/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,1,14,1017.1,2025-03-23,4,3
47oa2qnf1nql8tdavsqm,Очки защитные СВАРОЧНЫЕ,ИНСТРУМЕНТЫ,4,0,92.0,2025-03-23,4,3
47oa2qnf1nql8tdavsqm,"Катушка для триммера 10см М10*1,25усил пластик/100",САД И ОГОРОД,7,2,185.6,2025-03-23,4,3
47oa2qnf1nql8tdavsqm,"Контейнер прямоугольный РОМАНО 1,6л колор /24/С852КОЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,14,78.4,2025-03-23,4,3
47oa2qnf1nql8tdavsqm,Насадка д/шваб из микроф гладкая15*45см LaDina/100,ТОВАРЫ ДЛЯ УБОРКИ,6,14,106.9,2025-03-23,4,3
gtwqj62nc1zt8sa17u4y,"Круг отрезной по метал230х2,5х22мм/50/25/",ИНСТРУМЕНТЫ,3,11,83.1,2025-03-23,4,3
gtwqj62nc1zt8sa17u4y,"Банка с завинчивающейся крышкой ""Тондо"" 1,5л/18/С288",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,10,83.1,2025-03-23,4,3
gtwqj62nc1zt8sa17u4y,"Фонарь налобный светодиодный FH101, Спутник",ФОНАРИ,3,0,104.4,2025-03-23,4,3
gtwqj62nc1zt8sa17u4y,Дозатор 500мл Вязаное плетение белый/16/,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,7,11,129.5,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,Ведро оцинк.  7л  г. Пермь/10/,ОЦИНКОВКА,1,6,233.5,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,"Совок со щеткой ""Фанго"" колор/16/С78-04-КОЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,9,164.4,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,"Салатник ""Смарт"" 3л оливковый /20/С422ОЛВ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,8,107.5,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,"Горшок Эдельвейс с под.9,5л Д 29см терракот /8/С194Т",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,10,232.1,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,"Форма д/кулича ЗАБАВА пасхальная 16*8,5см SCOVO/30/",ПОСУДА,6,0,255.6,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,"Эл.питания AG4 Хамелион час1,5V бл LR626 10шт/10",БАТАРЕЙКИ,3,3,97.6,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,"Нож ""Флаг РФ"" №5  лезв 12,5 см S5048/12/600/","НОЖИ, НОЖЕТОЧКИ, ОВОЩЕРЕЗКИ, ТЕРКИ",5,0,42.81,2025-03-23,4,3
h8z9hptu7lgty5f0aoiz,Панель самокл DecoSelf 3DМрамор белый 30*60см цена за 10шт,ТОВАРЫ ДЛЯ ДОМА,1,13,1060.6,2025-03-23,4,3
jyxukfmaqj1lz0k0pn1d,Эл.лампа св.диод ПРОГРЕС СВЕЧ С37 7Вт Е-27 4000К/10,ЭЛЕКТРОЛАМПЫ,6,15,56.8,2025-03-23,4,3
jyxukfmaqj1lz0k0pn1d,Крышка сливная ВИНТ d100 ЛИБРАПЛАСТ/10/100/,ТОВАРЫ ДЛЯ КОНСЕРВИРОВАНИЯ,4,12,35.7,2025-03-23,4,3
jyxukfmaqj1lz0k0pn1d,"ЛАНЧ-БОКС НАБОР конт 5шт 0,38;0,8;1,5;2,5; 3,9л/18",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,3,10,558.9,2025-03-23,4,3
jyxukfmaqj1lz0k0pn1d,Удлинитель на катушке  ПРОГРЕСС  с/з  с предохранителем  4 входа  40 м  3*1.50 мм2  (1*1),ЭЛЕКТРОТОВАРЫ,2,4,3481.7,2025-03-23,4,3
jyxukfmaqj1lz0k0pn1d,"Полка настенная БАРСЕЛОНА21 65х24,5х30см графит",ЗАВОД МЕТАЛЛИЧЕСКИХ ИЗДЕЛИЙ (ЗМИ),6,16,806.5,2025-03-23,4,3
695hv4m92j382sgrwawj,"Свеча для торта ""ЦИФРА 8"" /30/",ТОВАРЫ ДЛЯ ПРАЗДНИКА,1,5,34.7,2025-03-23,4,3
695hv4m92j382sgrwawj,Пистолет клеевой GREPP 40W 110-240v 11мм /12/48/,ИНСТРУМЕНТЫ,1,14,238.9,2025-03-23,4,3
695hv4m92j382sgrwawj,Крышка ТВИСТ ОФФ D77/20/240/,ТОВАРЫ ДЛЯ КОНСЕРВИРОВАНИЯ,6,15,13.13,2025-03-23,4,3
695hv4m92j382sgrwawj,"Пароварка для микроволновой печи ""Маджико"" 3л /8/С416",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,12,256.9,2025-03-23,4,3
695hv4m92j382sgrwawj,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Кофейн чашки на св",КЛЕЁНКИ И СКАТЕРТИ,1,6,4465.6,2025-03-23,4,3
695hv4m92j382sgrwawj,"Этажерка универс ""Джета"" 3 корз,колеса СЕР/4/С735СЕР",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,3,0,799.8,2025-03-23,4,3
695hv4m92j382sgrwawj,Электропаяльник 25вт  /10/,ИНСТРУМЕНТЫ,4,3,183.63,2025-03-23,4,3
wcirytdq795syhcr2upm,Розетка ПРОГРЕСС FIT о/у 1вх с/з бел/10/200,ЭЛЕКТРОТОВАРЫ,4,4,75.4,2025-03-23,4,3
wcirytdq795syhcr2upm,Завязь универсальная 2г(Ортон)/150/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",2,12,37.26,2025-03-23,4,3
wcirytdq795syhcr2upm,"Губка ""Белоручка-5 Профи"" (8,5*6,0*4,0) /40/",ТОВАРЫ ДЛЯ УБОРКИ,4,2,39.81,2025-03-23,4,3
wcirytdq795syhcr2upm,"Кастрюля 5,2л ИРИДА D-22см стекл кр индукция/4/",ПОСУДА,5,3,1574.8,2025-03-23,4,3
wcirytdq795syhcr2upm,ВитАмин 10г аминокислоты д/органического земледелия ВХ/200/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",4,6,29.0,2025-03-23,4,3
wcirytdq795syhcr2upm,"Кашпо Флориана с поддон 1,4л d170 серое/28/С385СЕР",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,5,77.9,2025-03-23,4,3
wcirytdq795syhcr2upm,"Горшок детский ""Бамбино"" белый /17/С815БЕЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,7,147.1,2025-03-23,4,3
wcirytdq795syhcr2upm,"Сушилка для посуды ""Фланто"" 508х338 розовая /4/С488РОЗ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,11,440.8,2025-03-23,4,3
wcirytdq795syhcr2upm,Колодка ПРОГРЕСС каучук с/з 3вх черная /4/40/,ЭЛЕКТРОТОВАРЫ,3,7,325.2,2025-03-23,4,3
wcirytdq795syhcr2upm,Кисть плоская ЛЮБИТЕЛЬ нат щет 38мм дер ручк/12/,ИНСТРУМЕНТЫ,2,7,25.6,2025-03-23,4,3
u36y8f4eia5dzrc0x67w,"Удлинитель на рамке ПРОГРЕСС с/з 1вх 20м 3*1,50мм2/4/",ЭЛЕКТРОТОВАРЫ,7,15,1600.1,2025-03-23,4,3
u36y8f4eia5dzrc0x67w,Скотч малярный 50мм 20м/6/36/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,4,9,60.43,2025-03-23,4,3
u36y8f4eia5dzrc0x67w,Тортница 26см SCOVO ЗАБАВА /7/,ПОСУДА,6,8,397.2,2025-03-23,4,3
