doc_id,name,category,amount,discount,price,date,shop_id,till_id
2a3ykxwflr2y8igr1e84,Бак 75л с/кр универсальный бежевый/3/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,4,0,1062.1,2025-03-23,3,2
2a3ykxwflr2y8igr1e84,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Клетка св-беж 040А",КЛЕЁНКИ И СКАТЕРТИ,7,11,4465.6,2025-03-23,3,2
2a3ykxwflr2y8igr1e84,"Эл.питания AG1 Хамелион час 1,5V бл LR621 10шт/10",БАТАРЕЙКИ,7,14,88.4,2025-03-23,3,2
ytpk5ywyvqp85myd4ixw,Сотейник SCOVO CONSUL D-26 стекл.крышка /6/,ПОСУДА,5,2,1023.3,2025-03-23,3,2
ytpk5ywyvqp85myd4ixw,Пистолет-душ многоф с цангов крепл 3/4 /55/,САД И ОГОРОД,6,16,220.1,2025-03-23,3,2
ytpk5ywyvqp85myd4ixw,Тросс сантехнический 5мм*5м SТ-20072/50/,ИНСТРУМЕНТЫ,4,2,262.97,2025-03-23,3,2
ytpk5ywyvqp85myd4ixw,Насадка магнит для кров/самор М6 набор 5шт,ИНСТРУМЕНТЫ,6,8,110.6,2025-03-23,3,2
ytpk5ywyvqp85myd4ixw,Шампур бамбук СЕРДЦЕ АССОРТИ 12см 100шт /40/,ТОВАРЫ ДЛЯ ПРАЗДНИКА,3,1,148.89,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,Коврик для в/к BOMBINI VELVET 1пр 60*100см разводы,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,7,0,719.2,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,Маркер строительный БОЧЕНОК/12/,ИНСТРУМЕНТЫ,6,16,28.3,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,Ложка чайная нерж с золотом КОРОНА 6шт /100/,СТОЛОВЫЕ ПРИБОРЫ,6,16,226.35,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,"Чайник 0,6 л д/заварки кувшин",ПОСУДА,4,16,228.6,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,Мочалка СУПРУЖЕСКАЯ/50/,БАННЫЕ ПРИНАДЛЕЖНОСТИ,3,11,86.3,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,Кювета для краски 160*290мм,ИНСТРУМЕНТЫ,2,1,36.8,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,"Вазон высокий Колывань 8,1л Д30серый /7/С136СЕР",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,13,266.6,2025-03-23,3,2
sg3tus9kyk0p21jzggxl,Лопата снеговая б/черенка 410*369мм Стандарт/5/,ЗИМНИЙ ИНВЕНТАРЬ,2,14,181.6,2025-03-23,3,2
ngmkciuaj4op1a8rceie,Эл.лампа св.диод ПРОГРЕС СВЕЧ С37 7Вт Е-27 4000К/10,ЭЛЕКТРОЛАМПЫ,2,12,56.8,2025-03-23,3,2
ngmkciuaj4op1a8rceie,Круг лепестковый КТЛ1 125*22ммЛУГА А80/10/,ИНСТРУМЕНТЫ,4,8,73.3,2025-03-23,3,2
uogzwk3yk5tguc5jsb4i,Воронка с широкой горловиной/34/,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,4,27.7,2025-03-23,3,2
uogzwk3yk5tguc5jsb4i,Эл.лампа  75Вт Е27 г. Лисма/100/,ЭЛЕКТРОЛАМПЫ,7,9,22.4,2025-03-23,3,2
uogzwk3yk5tguc5jsb4i,Клеенка ВЕРСАЛЬ на ткан осн1.37*20м Ветви треугольники коричн,КЛЕЁНКИ И СКАТЕРТИ,5,13,4318.1,2025-03-23,3,2
uogzwk3yk5tguc5jsb4i,"Антистатик аэрозоль""ЛАНА"" 180мл /24/",СИБИАР,1,9,87.88,2025-03-23,3,2
uogzwk3yk5tguc5jsb4i,Крем д/лица КЛУБНИЧНЫЙ увлажняющий 40мл ВЕСНА /48/,СРЕДСТВА ГИГИЕНЫ,7,14,61.9,2025-03-23,3,2
uogzwk3yk5tguc5jsb4i,Розетка СЕЛЕНА С/У 2 места Белая ЗЕМЛЯ/30/,ЭЛЕКТРОТОВАРЫ,5,3,126.9,2025-03-23,3,2
uogzwk3yk5tguc5jsb4i,Лак д/волос РОМАНТИКА ЧЕРНЫЙ КЛАССИК 200мл/24/,СИБИАР,3,6,102.0,2025-03-23,3,2
xwk05iirh9qzh9g2iaey,Лоток-туалет д/животн 332*256*72 с сеткБАРСИКзелён/22/,ТОВАРЫ ДЛЯ ЖИВОТНЫХ,7,14,196.5,2025-03-23,3,2
xwk05iirh9qzh9g2iaey,"Бидон ""Просперо"" 3л фиолетовый /16/С925ФИЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,15,174.4,2025-03-23,3,2
xwk05iirh9qzh9g2iaey,"Сушилка для обуви ""Омбра"" колор/35/С509-04-кол",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,10,204.6,2025-03-23,3,2
xwk05iirh9qzh9g2iaey,Перчатки латексные БИКОЛОР КРАСНЫЕ Л цена за 12пар,ТОВАРЫ ДЛЯ УБОРКИ,6,12,915.97,2025-03-23,3,2
xwk05iirh9qzh9g2iaey,"Доска гладил ""Лина 2"" (ДСП1065*290) пу,пр",НИКА,2,15,1208.1,2025-03-23,3,2
xwk05iirh9qzh9g2iaey,"Щетка МП д/рук ""Кассия""/108/",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,14,47.4,2025-03-23,3,2
gf6wix3vfllch78o0r2m,Патрон карболитовый Е14 с прижимным кольцом/50/200,ЭЛЕКТРОТОВАРЫ,3,10,40.6,2025-03-23,3,2
gf6wix3vfllch78o0r2m,Гранулы от мух Мур тар МАШЕНЬКА 10гр/100/,СРЕДСТВА ОТ КОМАРОВ И МУХ,6,13,21.67,2025-03-23,3,2
gf6wix3vfllch78o0r2m,Шпатель нержавеющий пласт ручка 250мм/70/,ИНСТРУМЕНТЫ,5,7,63.7,2025-03-23,3,2
gf6wix3vfllch78o0r2m,Шпатель прижимной д/обоев пластм Люкс 280мм/45/,ИНСТРУМЕНТЫ,7,16,56.5,2025-03-23,3,2
gf6wix3vfllch78o0r2m,Конт однор с крыш 1000мл Жестк186х132 100шт/5/,ОДНОРАЗОВАЯ ПОСУДА,7,3,956.76,2025-03-23,3,2
gf6wix3vfllch78o0r2m,"Миска для миксера ""Мадена"" 3,6л/32/С438",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,2,91.7,2025-03-23,3,2
gf6wix3vfllch78o0r2m,Крышка ТВИСТ ОФФ D66 /20/400/,ТОВАРЫ ДЛЯ КОНСЕРВИРОВАНИЯ,6,4,6.77,2025-03-23,3,2
w17orux614x5m4wh1ni3,Салфетка микрофибра д/мониторов и оптики 30*30см,ТОВАРЫ ДЛЯ УБОРКИ,6,13,38.9,2025-03-23,3,2
w17orux614x5m4wh1ni3,Электропаяльник+канифоль+припой 3в1 40Вт КНР,ИНСТРУМЕНТЫ,2,13,324.4,2025-03-23,3,2
w17orux614x5m4wh1ni3,Эл.лампа  40Вт Е27 г. ЛИСМА/100/,ЭЛЕКТРОЛАМПЫ,6,0,22.4,2025-03-23,3,2
w17orux614x5m4wh1ni3,Рулетка 5 метров  Standart с магнитом/12/180/,ИНСТРУМЕНТЫ,1,4,81.92,2025-03-23,3,2
w17orux614x5m4wh1ni3,Маркер LIT черный цена за 10 шт,КАНЦЕЛЯРСКИЕ ТОВАРЫ,6,11,108.94,2025-03-23,3,2
w17orux614x5m4wh1ni3,"Полка для ванной комнаты ""Морелла"" (2 полки)/20/С769",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,14,167.6,2025-03-23,3,2
w17orux614x5m4wh1ni3,"Горшок Эдельвейс с под.9,5л Д 29см мрамор /8/С194М",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,2,232.1,2025-03-23,3,2
w17orux614x5m4wh1ni3,Холодная сварка Алмаз универсал.58гр. /180/36/,ИНСТРУМЕНТЫ,2,13,69.02,2025-03-23,3,2
w17orux614x5m4wh1ni3,Шлиф-шкурка ТКАНЕВАЯ водостойкая 25шт 230*280 №240,ИНСТРУМЕНТЫ,2,16,536.4,2025-03-23,3,2
0j8uxyzzhoh33s4i3ear,Грабли сенные 11зуб /5/,САД И ОГОРОД,4,8,35.24,2025-03-23,3,2
0j8uxyzzhoh33s4i3ear,Сковорода 26см с крыш SCOVO (CONSUL) /8/,ПОСУДА,1,4,912.2,2025-03-23,3,2
0j8uxyzzhoh33s4i3ear,Шпатель нержавеющий пастик ручка 80мм/200/,ИНСТРУМЕНТЫ,2,2,32.9,2025-03-23,3,2
0j8uxyzzhoh33s4i3ear,Гвоздь декоративный бронза S-966 100шт/100/400/,ИНСТРУМЕНТЫ,5,13,40.36,2025-03-23,3,2
0j8uxyzzhoh33s4i3ear,"Банкетка ТОРОНТО33С 88,5х30х49см каркас/графит,сиденье/серое, 2 полки",ЗАВОД МЕТАЛЛИЧЕСКИХ ИЗДЕЛИЙ (ЗМИ),2,4,3637.9,2025-03-23,3,2
0j8uxyzzhoh33s4i3ear,Кисть макловица пластик ручка 50*180мм,ИНСТРУМЕНТЫ,7,12,132.8,2025-03-23,3,2
